Item_Identifier,Outlet_Identifier,Predicted_Sales
FDV46,7,2283.4315340026255
FDV46,2,1955.5041145748737
FDV46,8,2201.0732075999144
FDV46,6,1857.408330325786
FDV46,4,1087.4847696623178
DRG03,9,2754.283938826033
DRG03,3,2803.3726612362625
DRG03,0,890.7517065153911
DRG03,1,2186.59293796739
DRG03,5,3814.0188499799997
DRG03,7,2413.5905056126667
DRG03,2,2085.663086184915
DRG03,8,2331.2321792099556
DRG03,6,1987.5673019358271
DRG03,4,1217.643741272359
FDU37,9,1640.7206117548285
FDU37,3,1689.8093341650583
FDU37,0,-222.81162055581353
FDU37,1,1073.0296108961852
FDU37,5,2700.4555229087946
FDU37,7,1300.0271785414623
FDU37,2,972.0997591137104
FDU37,8,1217.6688521387512
FDU37,6,874.0039748646225
FDU37,4,104.08041420115478
FDI57,9,3431.35018049505
FDI57,3,3480.43890290528
FDI57,0,1567.8179481844081
FDI57,1,2863.6591796364064
FDI57,5,4491.085091649016
FDI57,7,3090.6567472816837
FDI57,2,2762.729327853932
FDI57,8,3008.2984208789726
FDI57,6,2664.633543604844
FDI57,4,1894.709982941376
FDM45,9,2287.923457098849
FDM45,3,2337.0121795090786
FDM45,0,424.3912247882072
FDM45,1,1720.2324562402057
FDM45,5,3347.6583682528153
FDM45,7,1947.2300238854828
FDM45,2,1619.302604457731
FDM45,8,1864.8716974827717
FDM45,6,1521.206820208643
FDM45,4,751.283259545175
FDB26,9,1305.0853396059506
FDB26,3,1354.1740620161802
FDB26,0,-558.4468927046914
FDB26,1,737.3943387473073
FDB26,5,2364.820250759917
FDB26,7,964.3919063925844
FDB26,2,636.4644869648325
FDB26,8,882.033579989873
FDB26,6,538.3687027157448
FDB26,4,-231.55485794772358
FDZ25,9,3134.032230510711
FDZ25,3,3183.120952920941
FDZ25,0,1270.4999982000693
FDZ25,1,2566.341229652068
FDZ25,5,4193.767141664677
FDZ25,7,2793.338797297345
FDZ25,2,2465.411377869593
FDZ25,8,2710.980470894634
FDZ25,6,2367.315593620505
FDZ25,4,1597.392032957037
NCN26,9,2248.2930072748704
NCN26,3,2297.3817296851
NCN26,0,384.7607749642284
NCN26,1,1680.602006416227
NCN26,5,3308.0279184288365
NCN26,7,1907.599574061504
NCN26,2,1579.6721546337521
NCN26,8,1825.2412476587929
NCN26,6,1481.5763703846642
NCN26,4,711.6528097211963
FDO38,9,1547.5914066976059
FDO38,3,1596.6801291078355
FDO38,0,-315.9408256130364
FDO38,1,979.9004058389626
FDO38,5,2607.326317851572
FDO38,7,1206.8979734842394
FDO38,2,878.9705540564878
FDO38,8,1124.5396470815283
FDO38,6,780.8747698073998
FDO38,4,10.95120914393192
FDG31,9,1392.9263781815112
FDG31,3,1442.0151005917407
FDG31,0,-470.6058541291309
FDG31,1,825.2353773228679
FDG31,5,2452.6612893354777
FDG31,7,1052.232944968145
FDG31,2,724.3055255403931
FDG31,8,969.8746185654336
FDG31,6,626.2097412913054
FDG31,4,-143.71381937216302
FDI45,9,3132.8945321720203
FDI45,3,3181.98325458225
FDI45,0,1269.3622998613787
FDI45,1,2565.2035313133774
FDI45,5,4192.629443325986
FDI45,7,2792.2010989586543
FDI45,2,2464.2736795309024
FDI45,8,2709.842772555943
FDI45,6,2366.1778952818145
FDI45,4,1596.2543346183465
FDE17,9,2801.0505771658636
FDE17,3,2850.139299576093
FDE17,0,937.5183448552216
FDE17,1,2233.35957630722
FDE17,5,3860.7854883198297
FDE17,7,2460.357143952497
FDE17,2,2132.4297245247453
FDE17,8,2377.998817549786
FDE17,6,2034.3339402756574
FDE17,4,1264.4103796121894
NCG06,9,4417.828493574201
NCG06,3,4466.917215984431
NCG06,0,2554.2962612635597
NCG06,1,3850.1374927155584
NCG06,5,5477.563404728168
NCG06,7,4077.1350603608353
NCG06,2,3749.207640933084
NCG06,8,3994.776733958124
NCG06,6,3651.111856683996
NCG06,4,2881.1882960205276
FDQ57,9,2692.4481273800725
FDQ57,3,2741.5368497903023
FDQ57,0,828.9158950694307
FDQ57,1,2124.757126521429
FDQ57,5,3752.183038534039
FDQ57,7,2351.754694166706
FDQ57,2,2023.8272747389544
FDQ57,8,2269.396367763995
FDQ57,6,1925.7314904898667
FDQ57,4,1155.8079298263985
NCP29,9,1315.6168885488619
NCP29,3,1364.7056109590915
NCP29,0,-547.9153437617802
NCP29,1,747.9258876902186
NCP29,5,2375.3517997028284
NCP29,7,974.9234553354956
NCP29,2,646.9960359077438
NCP29,8,892.5651289327843
NCP29,6,548.9002516586561
NCP29,4,-221.0233090048123
FDM02,9,1756.3254126687832
FDM02,3,1805.4141350790128
FDM02,0,-107.2068196418586
FDM02,1,1188.63441181014
FDM02,5,2816.0603238227495
FDM02,7,1415.6319794554167
FDM02,2,1087.7045600276651
FDM02,8,1333.2736530527056
FDM02,6,989.6087757785772
FDM02,4,219.68521511510903
FDR46,9,2514.70695010514
FDR46,3,2563.79567251537
FDR46,0,651.1747177944981
FDR46,1,1947.0159492464968
FDR46,5,3574.441861259106
FDR46,7,2174.0135168917736
FDR46,2,1846.0860974640218
FDR46,8,2091.6551904890625
FDR46,6,1747.990313214934
FDR46,4,978.0667525514659
FDE50,9,3426.237347996269
FDE50,3,3475.3260704064987
FDE50,0,1562.705115685627
FDE50,1,2858.5463471376256
FDE50,5,4485.972259150236
FDE50,7,3085.543914782903
FDE50,2,2757.616495355151
FDE50,8,3003.185588380192
FDE50,6,2659.520711106063
FDE50,4,1889.597150442595
FDS16,9,2719.2335602931357
FDS16,3,2768.322282703365
FDS16,0,855.7013279824937
FDS16,1,2151.5425594344924
FDS16,5,3778.9684714471023
FDS16,7,2378.5401270797693
FDS16,2,2050.6127076520174
FDS16,8,2296.181800677058
FDS16,6,1952.5169234029297
FDS16,4,1182.5933627394616
FDU15,9,1068.1427572317148
FDU15,3,1117.2314796419444
FDU15,0,-795.3894750789273
FDU15,1,500.4517563730715
FDU15,5,2127.8776683856813
FDU15,7,727.4493240183485
FDU15,2,399.5219045905967
FDU15,8,645.0909976156372
FDU15,6,301.426120341509
FDU15,4,-468.4974403219594
FDO09,9,4461.398456779914
FDO09,3,4510.487179190144
FDO09,0,2597.8662244692723
FDO09,1,3893.7074559212706
FDO09,5,5521.13336793388
FDO09,7,4120.705023566547
FDO09,2,3792.777604138796
FDO09,8,4038.3466971638372
FDO09,6,3694.6818198897085
FDO09,4,2924.7582592262406
FDB40,9,2774.115342978467
FDB40,3,2823.2040653886966
FDB40,0,910.5831106678252
FDB40,1,2206.4243421198235
FDB40,5,3833.8502541324333
FDB40,7,2433.4219097651007
FDB40,2,2105.494490337349
FDB40,8,2351.0635833623896
FDB40,6,2007.398706088261
FDB40,4,1237.475145424793
DRN11,9,2468.3372254126657
DRN11,3,2517.4259478228955
DRN11,0,604.8049931020239
DRN11,1,1900.6462245540224
DRN11,5,3528.0721365666323
DRN11,7,2127.6437921992992
DRN11,2,1799.7163727715474
DRN11,8,2045.2854657965881
DRN11,6,1701.6205885224597
DRN11,4,931.6970278589915
FDF04,9,4459.152649760404
FDF04,3,4508.241372170633
FDF04,0,2595.6204174497616
FDF04,1,3891.46164890176
FDF04,5,5518.88756091437
FDF04,7,4118.459216547037
FDF04,2,3790.5317971192853
FDF04,8,4036.1008901443265
FDF04,6,3692.436012870198
FDF04,4,2922.51245220673
FDE41,9,1774.64378127858
FDE41,3,1823.7325036888099
FDE41,0,-88.88845103206177
FDE41,1,1206.9527804199367
FDE41,5,2834.3786924325464
FDE41,7,1433.9503480652138
FDE41,2,1106.022928637462
FDE41,8,1351.5920216625027
FDE41,6,1007.927144388374
FDE41,4,238.0035837249061
FDW08,9,1890.093779503364
FDW08,3,1939.1825019135938
FDW08,0,26.561547192722173
FDW08,1,1322.4027786447207
FDW08,5,2949.8286906573303
FDW08,7,1549.4003462899977
FDW08,2,1221.472926862246
FDW08,8,1467.0420198872866
FDW08,6,1123.377142613158
FDW08,4,353.45358194969003
NCD54,9,2654.5260360490342
NCD54,3,2703.614758459264
NCD54,0,790.9938037383924
NCD54,1,2086.835035190391
NCD54,5,3714.260947203001
NCD54,7,2313.832602835668
NCD54,2,1985.9051834079162
NCD54,8,2231.4742764329567
NCD54,6,1887.8093991588285
NCD54,4,1117.8858384953603
FDN34,9,3096.2178456730817
FDN34,3,3145.3065680833115
FDN34,0,1232.6856133624397
FDN34,1,2528.526844814438
FDN34,5,4155.952756827048
FDN34,7,2755.524412459715
FDN34,2,2427.5969930319634
FDN34,8,2673.166086057004
FDN34,6,2329.5012087828754
FDN34,4,1559.5776481194075
FDL39,9,3246.1311232730045
FDL39,3,3295.219845683234
FDL39,0,1382.5988909623625
FDL39,1,2678.440122414361
FDL39,5,4305.866034426971
FDL39,7,2905.437690059638
FDL39,2,2577.510270631886
FDL39,8,2823.079363656927
FDL39,6,2479.4144863827983
FDL39,4,1709.4909257193303
FDH33,9,964.74382192343
FDH33,3,1013.8325443336596
FDH33,0,-898.788410387212
FDH33,1,397.0528210647867
FDH33,5,2024.4787330773963
FDH33,7,624.0503887100638
FDH33,2,296.12296928231194
FDH33,8,541.6920623073524
FDH33,6,198.0271850332242
FDH33,4,-571.8963756302437
DRH23,9,1066.4050800376006
DRH23,3,1115.4938024478301
DRH23,0,-797.1271522730412
DRH23,1,498.71407917895726
DRH23,5,2126.139991191567
DRH23,7,725.7116468242343
DRH23,2,397.7842273964825
DRH23,8,643.353320421523
DRH23,6,299.68844314739454
DRH23,4,-470.2351175160734
FDD21,9,2285.6111509576226
FDD21,3,2334.6998733678524
FDD21,0,422.0789186469808
FDD21,1,1717.9201500989793
FDD21,5,3345.346062111589
FDD21,7,1944.9177177442564
FDD21,2,1616.9902983165045
FDD21,8,1862.5593913415453
FDD21,6,1518.8945140674166
FDD21,4,748.9709534039487
FDK60,9,1914.0014150126813
FDK60,3,1963.090137422911
FDK60,0,50.46918270203969
FDK60,1,1346.310414154038
FDK60,5,2973.736326166648
FDK60,7,1573.3079817993148
FDK60,2,1245.3805623715632
FDK60,8,1490.949655396604
FDK60,6,1147.2847781224752
FDK60,4,377.3612174590073
FDY12,9,1109.7596226534358
FDY12,3,1158.8483450636654
FDY12,0,-753.772609657206
FDY12,1,542.0686217947925
FDY12,5,2169.494533807402
FDY12,7,769.0661894400696
FDY12,2,441.13877001231776
FDY12,8,686.7078630373583
FDY12,6,343.0429857632298
FDY12,4,-426.8805749002381
FDP11,9,3724.0664032504324
FDP11,3,3773.1551256606617
FDP11,0,1860.5341709397903
FDP11,1,3156.375402391789
FDP11,5,4783.801314404399
FDP11,7,3383.372970037066
FDP11,2,3055.4455506093145
FDP11,8,3301.014643634355
FDP11,6,2957.3497663602266
FDP11,4,2187.426205696758
FDC21,9,2139.583522808574
FDC21,3,2188.6722452188033
FDC21,0,276.0512904979321
FDC21,1,1571.8925219499306
FDC21,5,3199.3184339625404
FDC21,7,1798.8900895952074
FDC21,2,1470.9626701674558
FDC21,8,1716.5317631924963
FDC21,6,1372.8668859183679
FDC21,4,602.9433252548997
NCF54,9,3034.360892413143
NCF54,3,3083.449614823373
NCF54,0,1170.8286601025013
NCF54,1,2466.6698915545
NCF54,5,4094.0958035671097
NCF54,7,2693.667459199777
NCF54,2,2365.7400397720253
NCF54,8,2611.309132797066
NCF54,6,2267.6442555229373
NCF54,4,1497.7206948594692
FDV43,9,1032.7069115461852
FDV43,3,1081.7956339564148
FDV43,0,-830.8253207644566
FDV43,1,465.0159106875419
FDV43,5,2092.4418227001515
FDV43,7,692.013478332819
FDV43,2,364.08605890506715
FDV43,8,609.6551519301076
FDV43,6,265.9902746559792
FDV43,4,-503.93328600748873
DRC36,9,3197.8468036892964
DRC36,3,3246.9355260995258
DRC36,0,1334.3145713786544
DRC36,1,2630.1558028306526
DRC36,5,4257.5817148432625
DRC36,7,2857.1533704759295
DRC36,2,2529.225951048178
DRC36,8,2774.7950440732184
DRC36,6,2431.13016679909
DRC36,4,1661.206606135622
NCW42,9,3786.184788457737
NCW42,3,3835.2735108679663
NCW42,0,1922.6525561470949
NCW42,1,3218.4937875990936
NCW42,5,4845.919699611703
NCW42,7,3445.4913552443704
NCW42,2,3117.563935816619
NCW42,8,3363.1330288416593
NCW42,6,3019.468151567531
NCW42,4,2249.5445909040627
FDL13,9,4058.2796548023994
FDL13,3,4107.368377212629
FDL13,0,2194.7474224917573
FDL13,1,3490.588653943756
FDL13,5,5118.014565956366
FDL13,7,3717.586221589033
FDL13,2,3389.6588021612815
FDL13,8,3635.227895186322
FDL13,6,3291.5630179121936
FDL13,4,2521.639457248725
FDV22,9,2957.04504414423
FDV22,3,3006.1337665544593
FDV22,0,1093.5128118335876
FDV22,1,2389.354043285586
FDV22,5,4016.779955298196
FDV22,7,2616.351610930863
FDV22,2,2288.4241915031116
FDV22,8,2533.993284528152
FDV22,6,2190.3284072540237
FDV22,4,1420.4048465905555
NCB43,9,3249.1893592866436
NCB43,3,3298.2780816968734
NCB43,0,1385.6571269760016
NCB43,1,2681.498358428
NCB43,5,4308.92427044061
NCB43,7,2908.495926073277
NCB43,2,2580.5685066455253
NCB43,8,2826.137599670566
NCB43,6,2482.4727223964373
NCB43,4,1712.5491617329694
FDQ46,9,2061.7208860595456
FDQ46,3,2110.8096084697754
FDQ46,0,198.1886537489038
FDQ46,1,1494.0298852009023
FDQ46,5,3121.4557972135117
FDQ46,7,1721.0274528461791
FDQ46,2,1393.1000334184275
FDQ46,8,1638.6691264434683
FDQ46,6,1295.0042491693398
FDQ46,4,525.0806885058716
FDC44,9,2014.9795046075235
FDC44,3,2064.068227017753
FDC44,0,151.44727229688124
FDC44,1,1447.28850374888
FDC44,5,3074.71441576149
FDC44,7,1674.286071394157
FDC44,2,1346.3586519664054
FDC44,8,1591.927744991446
FDC44,6,1248.2628677173175
FDC44,4,478.3393070538493
FDB22,9,2676.124349547974
FDB22,3,2725.2130719582033
FDB22,0,812.5921172373319
FDB22,1,2108.43334868933
FDB22,5,3735.85926070194
FDB22,7,2335.4309163346074
FDB22,2,2007.5034969068556
FDB22,8,2253.0725899318963
FDB22,6,1909.4077126577677
FDB22,4,1139.4841519942995
FDV23,9,2222.700736992077
FDV23,3,2271.789459402307
FDV23,0,359.16850468143525
FDV23,1,1655.0097361334338
FDV23,5,3282.4356481460436
FDV23,7,1882.0073037787108
FDV23,2,1554.079884350959
FDV23,8,1799.6489773759997
FDV23,6,1455.9841001018713
FDV23,4,686.0605394384031
FDK10,9,3294.551115349117
FDK10,3,3343.639837759347
FDK10,0,1431.018883038475
FDK10,1,2726.8601144904733
FDK10,5,4354.286026503083
FDK10,7,2953.8576821357506
FDK10,2,2625.9302627079987
FDK10,8,2871.4993557330395
FDK10,6,2527.834478458911
FDK10,4,1757.9109177954429
FDL33,9,3375.5914695037645
FDL33,3,3424.6801919139943
FDL33,0,1512.0592371931227
FDL33,1,2807.9004686451212
FDL33,5,4435.326380657731
FDL33,7,3034.8980362903985
FDL33,2,2706.9706168626462
FDL33,8,2952.5397098876874
FDL33,6,2608.8748326135583
FDL33,4,1838.9512719500904
FDD20,9,2373.357432588705
FDD20,3,2422.4461549989346
FDD20,0,509.82520027806277
FDD20,1,1805.6664317300613
FDD20,5,3433.092343742671
FDD20,7,2032.6639993753383
FDD20,2,1704.7365799475865
FDD20,8,1950.3056729726272
FDD20,6,1606.6407956984988
FDD20,4,836.7172350350306
NCM54,9,2350.1980321238716
NCM54,3,2399.2867545341014
NCM54,0,486.6657998132298
NCM54,1,1782.5070312652283
NCM54,5,3409.9329432778377
NCM54,7,2009.5045989105051
NCM54,2,1681.5771794827535
NCM54,8,1927.146272507794
NCM54,6,1583.4813952336656
NCM54,4,813.5578345701977
FDW48,9,1692.3868074969519
FDW48,3,1741.4755299071815
FDW48,0,-171.14542481369017
FDW48,1,1124.6958066383086
FDW48,5,2752.1217186509184
FDW48,7,1351.6933742835854
FDW48,2,1023.7659548558338
FDW48,8,1269.3350478808743
FDW48,6,925.6701706067458
FDW48,4,155.7466099432777
NCM06,9,2769.344467972778
NCM06,3,2818.433190383008
NCM06,0,905.8122356621361
NCM06,1,2201.653467114135
NCM06,5,3829.0793791267442
NCM06,7,2428.6510347594117
NCM06,2,2100.72361533166
NCM06,8,2346.2927083567006
NCM06,6,2002.6278310825721
NCM06,4,1232.704270419104
FDT46,9,1210.0891797508275
FDT46,3,1259.177902161057
FDT46,0,-653.4430525598145
FDT46,1,642.3981788921842
FDT46,5,2269.8240909047936
FDT46,7,869.3957465374613
FDT46,2,541.4683271097094
FDT46,8,787.0374201347499
FDT46,6,443.3725428606217
FDT46,4,-326.5510178028462
FDT38,9,1665.7914760620913
FDT38,3,1714.880198472321
FDT38,0,-197.7407562485505
FDT38,1,1098.100475203448
FDT38,5,2725.5263872160576
FDT38,7,1325.0980428487248
FDT38,2,997.1706234209732
FDT38,8,1242.7397164460137
FDT38,6,899.0748391718853
FDT38,4,129.1512785084169
FDO40,9,2722.379354246779
FDO40,3,2771.4680766570086
FDO40,0,858.847121936137
FDO40,1,2154.6883533881355
FDO40,5,3782.1142654007454
FDO40,7,2381.6859210334123
FDO40,2,2053.758501605661
FDO40,8,2299.3275946307012
FDO40,6,1955.662717356573
FDO40,4,1185.7391566931049
FDP12,9,1029.2329562116956
FDP12,3,1078.3216786219252
FDP12,0,-834.2992760989464
FDP12,1,461.54195535305234
FDP12,5,2088.9678673656617
FDP12,7,688.5395229983294
FDP12,2,360.6121035705776
FDP12,8,606.1811965956181
FDP12,6,262.51631932148985
FDP12,4,-507.4072413419781
FDI44,9,1499.875340770106
FDI44,3,1548.9640631803356
FDI44,0,-363.656891540536
FDI44,1,932.1843399114628
FDI44,5,2559.610251924072
FDI44,7,1159.1819075567396
FDI44,2,831.254488128988
FDI44,8,1076.8235811540285
FDI44,6,733.1587038799
FDI44,4,-36.764856783567666
FDG16,9,3660.3345568167897
FDG16,3,3709.4232792270195
FDG16,0,1796.8023245061477
FDG16,1,3092.643555958146
FDG16,5,4720.069467970756
FDG16,7,3319.6411236034237
FDG16,2,2991.7137041756714
FDG16,8,3237.282797200712
FDG16,6,2893.617919926584
FDG16,4,2123.6943592631155
FDY11,9,1527.6179990194507
FDY11,3,1576.7067214296803
FDY11,0,-335.9142332911915
FDY11,1,959.9269981608074
FDY11,5,2587.352910173417
FDY11,7,1186.9245658060843
FDY11,2,858.9971463783327
FDY11,8,1104.5662394033732
FDY11,6,760.9013621292447
FDY11,4,-9.022198534223207
FDY60,9,2744.581553491461
FDY60,3,2793.6702759016907
FDY60,0,881.0493211808191
FDY60,1,2176.8905526328176
FDY60,5,3804.316464645427
FDY60,7,2403.8881202780944
FDY60,2,2075.9607008503426
FDY60,8,2321.5297938753833
FDY60,6,1977.864916601255
FDY60,4,1207.9413559377867
NCM05,9,4470.658690677526
NCM05,3,4519.747413087755
NCM05,0,2607.126458366884
NCM05,1,3902.9676898188827
NCM05,5,5530.393601831493
NCM05,7,4129.96525746416
NCM05,2,3802.037838036408
NCM05,8,4047.6069310614484
NCM05,6,3703.94205378732
NCM05,4,2934.018493123852
FDA49,9,1692.6104196456351
FDA49,3,1741.699142055865
FDA49,0,-170.92181266500666
FDA49,1,1124.9194187869919
FDA49,5,2752.3453307996015
FDA49,7,1351.916986432269
FDA49,2,1023.9895670045171
FDA49,8,1269.5586600295578
FDA49,6,925.8937827554291
FDA49,4,155.9702220919612
FDY52,9,1413.4966530365057
FDY52,3,1462.5853754467353
FDY52,0,-450.0355792741366
FDY52,1,845.8056521778624
FDY52,5,2473.231564190472
FDY52,7,1072.8032198231394
FDY52,2,744.8758003953876
FDY52,8,990.4448934204281
FDY52,6,646.7800161462997
FDY52,4,-123.14354451716827
FDJ02,9,2772.85841314633
FDJ02,3,2821.9471355565597
FDJ02,0,909.3261808356881
FDJ02,1,2205.1674122876866
FDJ02,5,3832.5933243002964
FDJ02,7,2432.1649799329634
FDJ02,2,2104.2375605052116
FDJ02,8,2349.8066535302523
FDJ02,6,2006.1417762561239
FDJ02,4,1236.2182155926557
FDW40,9,2566.167538010581
FDW40,3,2615.256260420811
FDW40,0,702.6353056999394
FDW40,1,1998.476537151938
FDW40,5,3625.9024491645478
FDW40,7,2225.4741047972147
FDW40,2,1897.5466853694631
FDW40,8,2143.1157783945036
FDW40,6,1799.4509011203754
FDW40,4,1029.5273404569073
FDY08,9,2406.5582742497563
FDY08,3,2455.646996659986
FDY08,0,543.0260419391147
FDY08,1,1838.867273391113
FDY08,5,3466.293185403723
FDY08,7,2065.8648410363903
FDY08,2,1737.9374216086383
FDY08,8,1983.506514633679
FDY08,6,1639.8416373595505
FDY08,4,869.9180766960824
FDM21,9,4370.115972093391
FDM21,3,4419.204694503621
FDM21,0,2506.5837397827495
FDM21,1,3802.424971234748
FDM21,5,5429.850883247358
FDM21,7,4029.422538880025
FDM21,2,3701.4951194522737
FDM21,8,3947.064212477314
FDM21,6,3603.3993352031857
FDM21,4,2833.4757745397173
NCM42,9,2155.3756438694763
NCM42,3,2204.464366279706
NCM42,0,291.84341155883453
NCM42,1,1587.684643010833
NCM42,5,3215.110555023443
NCM42,7,1814.68221065611
NCM42,2,1486.7547912283585
NCM42,8,1732.323884253399
NCM42,6,1388.6590069792705
NCM42,4,618.7354463158024
NCD07,9,2212.799569630516
NCD07,3,2261.888292040746
NCD07,0,349.2673373198743
NCD07,1,1645.1085687718728
NCD07,5,3272.534480784482
NCD07,7,1872.1061364171496
NCD07,2,1544.178716989398
NCD07,8,1789.7478100144388
NCD07,6,1446.0829327403103
NCD07,4,676.1593720768421
FDD09,9,3252.937009971879
FDD09,3,3302.025732382109
FDD09,0,1389.4047776612374
FDD09,1,2685.2460091132357
FDD09,5,4312.671921125846
FDD09,7,2912.243576758513
FDD09,2,2584.316157330761
FDD09,8,2829.885250355802
FDD09,6,2486.220373081673
FDD09,4,1716.296812418205
DRH59,9,1534.4458064309536
DRH59,3,1583.5345288411831
DRH59,0,-329.08642587968825
DRH59,1,966.7548055723103
DRH59,5,2594.18071758492
DRH59,7,1193.752373217587
DRH59,2,865.8249537898355
DRH59,8,1111.394046814876
DRH59,6,767.7291695407475
DRH59,4,-2.19439112272039
DRA24,9,3004.5972203153688
DRA24,3,3053.685942725598
DRA24,0,1141.0649880047267
DRA24,1,2436.906219456725
DRA24,5,4064.332131469335
DRA24,7,2663.9037871020023
DRA24,2,2335.9763676742505
DRA24,8,2581.545460699291
DRA24,6,2237.8805834251625
DRA24,4,1467.9570227616946
FDY36,9,1594.6445714141075
FDY36,3,1643.7332938243374
FDY36,0,-268.88766089653427
FDY36,1,1026.9535705554642
FDY36,5,2654.379482568074
FDY36,7,1253.9511382007413
FDY36,2,926.0237187729895
FDY36,8,1171.5928117980302
FDY36,6,827.9279345239015
FDY36,4,58.00437386043359
FDG34,9,2151.124924618472
FDG34,3,2200.2136470287014
FDG34,0,287.59269230783
FDG34,1,1583.4339237598285
FDG34,5,3210.859835772438
FDG34,7,1810.4314914051056
FDG34,2,1482.504071977354
FDG34,8,1728.0731650023945
FDG34,6,1384.408287728266
FDG34,4,614.4847270647979
FDK22,9,3800.520514680288
FDK22,3,3849.609237090518
